,Total Views,Away Team,Home Team,Date,Month,All Star,Wins,Win Difference,Guess,MAPE
21700580,15199,HOU,DET,1/6/2018,1,2,47,7,15403.36095772712,0.01344568443497072
21700584,10282,NOP,MIN,1/6/2018,1,4,43,5,15131.236273464683,0.4716238351939976
21700590,15294,ATL,LAL,1/7/2018,1,0,21,1,16299.52202307092,0.06574617647907154
21700587,19352,NYK,DAL,1/7/2018,1,1,31,5,13248.653792551715,0.31538581063705484
21700588,20661,OKC,PHX,1/7/2018,1,2,37,7,18554.12339077827,0.10197360288571367
21700589,17204,SAS,POR,1/7/2018,1,2,47,7,17747.423190258767,0.031587025706740705
21700586,18788,UTA,MIA,1/7/2018,1,1,37,5,11096.170219596363,0.4094012018524397
21700598,8533,ATL,LAC,1/8/2018,1,0,27,7,11911.109769062425,0.39588770292539843
21700594,31656,CLE,MIN,1/8/2018,1,4,51,1,34512.19141223522,0.09022591016664194
21700597,23674,DEN,GSW,1/8/2018,1,4,53,11,25666.549177649198,0.08416613912516677
21700595,10295,DET,NOP,1/8/2018,1,3,40,2,11810.802381704805,0.14723675392955854
21700591,15158,MIL,IND,1/8/2018,1,2,41,1,12543.719487219738,0.17246869724107813
21700596,12349,SAS,SAC,1/8/2018,1,1,40,14,14219.795409924469,0.15149367640492906
21700592,17122,TOR,BKN,1/8/2018,1,2,42,12,12669.363978410362,0.26005349968401115
21700599,18843,MIA,TOR,1/9/2018,1,3,50,6,14277.230803410723,0.24230585345164132
21700601,8623,ORL,DAL,1/9/2018,1,0,25,1,9056.2577316719,0.0502444313663342
21700600,22783,POR,OKC,1/9/2018,1,3,43,1,23277.378218331414,0.02169943459296029
21700602,19782,SAC,LAL,1/9/2018,1,0,25,1,15546.540149258,0.21410675617945604
21700612,4657,ATL,DEN,1/10/2018,1,0,31,11,9524.281801947907,1.0451539192501411
21700607,19934,CHI,NYK,1/10/2018,1,1,33,5,17174.30346721055,0.1384416841973237
21700606,3552,DET,BKN,1/10/2018,1,1,36,6,9951.486234021442,1.8016571604790097
21700613,25244,LAC,GSW,1/10/2018,1,4,51,15,32098.702138936416,0.27153787588878214
21700604,12329,MIA,IND,1/10/2018,1,2,44,2,11527.298592807974,0.06502566365415084
21700611,19142,OKC,MIN,1/10/2018,1,4,48,4,25632.088711169865,0.3390496662401977
21700608,14171,POR,HOU,1/10/2018,1,2,50,6,17920.93102256045,0.26462007074733257
21700605,11257,UTA,WAS,1/10/2018,1,2,39,7,11765.918015647412,0.045209026885263584
21700615,36959,CLE,TOR,1/11/2018,1,4,54,2,34296.072865543734,0.07205084375811753
21700616,13279,LAC,SAC,1/11/2018,1,0,32,6,11360.85745243589,0.14444932205468106
21700621,7742,BKN,ATL,1/12/2018,1,0,26,4,9725.953327464817,0.2562585026433501
21700619,45471,CLE,IND,1/12/2018,1,3,47,5,27690.318796792024,0.3910334323680582
21700622,32896,GSW,MIL,1/12/2018,1,5,55,11,32140.703954703677,0.022960118108472868
21700625,6608,MEM,DEN,1/12/2018,1,0,34,8,8315.075583201871,0.2583346826879345
21700624,8017,POR,NOP,1/12/2018,1,3,42,2,13741.194235758308,0.7140070145638404
21700630,15475,BKN,WAS,1/13/2018,1,2,40,8,11627.004774727326,0.24865881908062515
21700633,13381,DEN,SAS,1/13/2018,1,1,50,6,14605.899726760914,0.09154022320909602
21700632,15926,DET,CHI,1/13/2018,1,1,37,7,12545.455815954361,0.21226574055290964
21700627,26523,LAL,DAL,1/13/2018,1,0,29,1,15858.415104664798,0.4020881836645629
21700629,22022,OKC,CHA,1/13/2018,1,3,38,6,20048.726294426888,0.08960465468954283
21700628,10653,SAC,LAC,1/13/2018,1,0,33,7,11360.857452435888,0.06644677109132528
21700636,10484,IND,PHX,1/14/2018,1,1,38,6,9701.78841771569,0.07461003264825541
21700637,14441,POR,MIN,1/14/2018,1,3,50,6,15170.154450805308,0.05049196390868419
21700638,10114,CHA,DET,1/15/2018,1,2,38,6,10198.76808599928,0.0083812622107257
21700648,18875,HOU,LAC,1/15/2018,1,1,51,9,18444.783758060876,0.022792913480218505
21700647,5066,IND,UTA,1/15/2018,1,1,40,6,10351.33449902321,1.043295400517807
21700645,21180,LAL,MEM,1/15/2018,1,0,28,2,14230.12888637747,0.32813366919841974
21700640,16517,MIL,WAS,1/15/2018,1,3,47,3,14257.908012907244,0.136773747477917
21700642,11839,NYK,BKN,1/15/2018,1,1,35,3,13623.24709760664,0.15070927422980318
21700643,14564,SAC,OKC,1/15/2018,1,2,36,10,18650.569854320278,0.28059392023621793
21700641,15963,SAS,ATL,1/15/2018,1,1,40,18,10435.962365625262,0.34624053338186667
21700639,23366,TOR,PHI,1/15/2018,1,3,48,10,19343.798566968937,0.1721390667222059
21700651,8562,DAL,DEN,1/16/2018,1,0,37,7,9266.530280784147,0.08228571370989805
21700649,15543,MIN,ORL,1/16/2018,1,2,41,17,8541.077770484075,0.45048717940654476
21700652,7322,PHX,POR,1/16/2018,1,1,38,6,10981.115144734511,0.49974257644557646
21700662,11399,DEN,LAC,1/17/2018,1,0,45,1,11669.334190595395,0.023715605807122977
21700657,35394,GSW,CHI,1/17/2018,1,4,53,19,23129.37862764055,0.3465169625461787
21700660,17028,LAL,OKC,1/17/2018,1,2,39,9,32784.58609611072,0.9253339262456376
21700654,11115,NOP,ATL,1/17/2018,1,2,35,11,11543.131349733192,0.03851834005696735
21700658,6940,NYK,MEM,1/17/2018,1,1,34,6,11888.32867564098,0.7130156593142623
21700661,6719,UTA,SAC,1/17/2018,1,0,30,4,9387.48015573203,0.397154361621079
21700653,12533,WAS,CHA,1/17/2018,1,3,42,8,11915.921144205922,0.04923632456667021
21700666,8200,IND,POR,1/18/2018,1,2,47,1,12171.536948257974,0.48433377417780166
21700665,20571,MIN,HOU,1/18/2018,1,3,59,1,19733.790010563876,0.04069855570638878
21700664,34007,ORL,CLE,1/18/2018,1,2,39,13,25208.513451768,0.2587257490584879
21700663,28605,PHI,BOS,1/18/2018,1,3,54,14,26534.312928579624,0.07238899043595091
21700673,17332,IND,LAL,1/19/2018,1,1,39,9,17142.7725777083,0.010917806501944401
21700668,15259,MIA,BKN,1/19/2018,1,1,42,10,10965.164295115572,0.28139692672419087
21700672,13537,NYK,UTA,1/19/2018,1,1,38,2,13786.010375239171,0.01839479760945346
21700667,26477,SAS,TOR,1/19/2018,1,3,60,0,19420.351951035613,0.26651992480131387
21700669,11190,WAS,DET,1/19/2018,1,3,47,3,11891.313290721057,0.06267321632895947
21700675,14407,CHI,ATL,1/20/2018,1,0,30,4,12261.135157942803,0.14894598751004354
21700682,6397,DAL,POR,1/20/2018,1,1,39,9,11259.630524308317,0.7601423361432417
21700681,6759,LAC,UTA,1/20/2018,1,0,41,5,12058.797134038821,0.7841096514334697
21700677,8944,MEM,NOP,1/20/2018,1,2,39,7,10077.611271458625,0.12674544627220766
21700676,10648,MIA,CHA,1/20/2018,1,2,44,8,11237.63476539242,0.05537516579568185
21700674,50393,OKC,CLE,1/20/2018,1,4,52,2,52956.173600684895,0.05086368346168903
21700680,15249,TOR,MIN,1/20/2018,1,4,60,2,16600.141633401425,0.08860526155167059
21700686,14475,IND,SAS,1/21/2018,1,2,54,6,15679.805054599876,0.08323350981691716
21700683,20609,ORL,BOS,1/21/2018,1,2,47,21,11642.617204706496,0.4350712210827068
21700692,16551,CHI,NOP,1/22/2018,1,2,42,6,14558.4765464335,0.1203868922461785
21700689,16893,MIA,HOU,1/22/2018,1,2,59,5,16972.377756100574,0.00469885491627145
21700695,13075,MIN,LAC,1/22/2018,1,2,53,7,15613.59831524595,0.19415665890982411
21700694,8196,POR,DEN,1/22/2018,1,1,48,2,11337.911891619375,0.3833469853122712
21700688,6629,UTA,ATL,1/22/2018,1,0,32,6,9842.153821395323,0.4847116942819917
21700697,26257,BKN,OKC,1/23/2018,1,2,44,8,19562.61992098278,0.2549560147395826
21700700,33285,BOS,LAL,1/23/2018,1,2,51,17,20387.389803543287,0.3874901666353226
21700698,40666,CLE,SAS,1/23/2018,1,3,57,3,40375.49309088532,0.007143729629535232
21700709,18749,BOS,LAC,1/24/2018,1,2,57,11,21283.396926867706,0.13517504543536757
21700704,14266,CHI,PHI,1/24/2018,1,1,40,4,18728.86342493824,0.31283214811006876
21700708,11179,MIN,POR,1/24/2018,1,3,56,6,15170.154450805308,0.35702249313939605
21700701,12335,NOP,CHA,1/24/2018,1,3,44,6,11835.243626119287,0.04051531202924305
21700703,3479,PHX,IND,1/24/2018,1,1,42,8,9701.78841771569,1.788671577383067
21700707,8053,SAS,MEM,1/24/2018,1,1,48,14,13015.726938498374,0.6162581570220258
21700705,5482,TOR,ATL,1/24/2018,1,2,45,17,8864.598257856427,0.6170372597330221
21700702,9587,UTA,DET,1/24/2018,1,1,41,3,10070.381274620751,0.05042049385842822
21700713,29072,MIN,GSW,1/25/2018,1,6,69,7,34341.90695483663,0.18127087764297714
21700712,8625,NYK,DEN,1/25/2018,1,1,45,3,13340.763629697147,0.5467552034431474
21700710,14335,SAC,MIA,1/25/2018,1,1,41,13,10453.945508126886,0.2707397622513508
21700711,26031,WAS,OKC,1/25/2018,1,4,53,1,23375.929664900123,0.1019964786254803
21700714,9409,ATL,CHA,1/26/2018,1,1,33,5,9967.63097183951,0.059371981277448145
21700719,4899,BKN,MIL,1/26/2018,1,1,42,6,11932.018932434235,1.4356029664082945
21700720,25419,HOU,NOP,1/26/2018,1,3,60,8,17874.95588276165,0.29678760443913416
21700715,34111,IND,CLE,1/26/2018,1,3,53,1,27690.318796792028,0.18822905230594156
21700718,3627,LAC,MEM,1/26/2018,1,0,40,6,10398.871019262806,1.8670722413186671
21700717,18457,LAL,CHI,1/26/2018,1,0,36,0,20557.351545379337,0.11379701714142802
21700723,7939,NYK,PHX,1/26/2018,1,1,38,4,12920.93843529303,0.6275271993063396
21700722,15530,PHI,SAS,1/26/2018,1,2,55,9,22772.735772228752,0.46637062280932085
21700721,3697,POR,DAL,1/26/2018,1,1,42,10,11259.630524308317,2.0456128007325716
21700729,6498,BKN,MIN,1/27/2018,1,2,49,13,12749.20065654124,0.962019183832139
21700728,56477,BOS,GSW,1/27/2018,1,6,74,4,46812.55545248944,0.17112177607717408
21700727,11572,CHA,MIA,1/27/2018,1,2,47,7,11237.634765392419,0.02889433413477199
21700730,8022,DAL,DEN,1/27/2018,1,0,41,9,9266.530280784147,0.15513965105760996
21700724,25479,OKC,DET,1/27/2018,1,3,50,6,20007.323190693587,0.21475241608016063
21700725,12632,ORL,IND,1/27/2018,1,1,40,12,9789.715155929847,0.22500671659833382
21700726,5904,WAS,ATL,1/27/2018,1,2,40,12,11621.817620811657,0.9684650441754161
21700734,26782,DET,CLE,1/28/2018,1,3,50,6,26938.75537746432,0.0058530123763841455
21700733,13199,LAC,NOP,1/28/2018,1,2,51,3,14142.867685669074,0.07151054516774562
21700735,12437,LAL,TOR,1/28/2018,1,2,51,13,21232.32245020745,0.707190033786882
21700732,16267,PHX,HOU,1/28/2018,1,1,51,17,9999.193794335893,0.38530805960927683
21700743,19665,BOS,DEN,1/29/2018,1,2,61,9,17018.487274855856,0.13457984872332288
21700738,10843,CHA,IND,1/29/2018,1,2,47,7,10483.303169682324,0.03317318365006699
21700742,6939,MIA,DAL,1/29/2018,1,1,44,12,10663.659293822657,0.5367717673760855
21700739,11911,MIN,ATL,1/29/2018,1,2,46,18,8920.459000280278,0.251073881262675
21700741,16667,PHI,MIL,1/29/2018,1,2,50,2,18218.00771685049,0.09305860183899264
21700740,2839,PHX,MEM,1/29/2018,1,0,34,0,8053.405537910626,1.8367050151146973
21700745,7417,BKN,NYK,1/30/2018,1,1,40,4,13623.247097606638,0.836759754295084
21700747,36387,CLE,DET,1/30/2018,1,3,51,7,26938.75537746432,0.25965989563678454
21700746,12814,MIN,TOR,1/30/2018,1,4,65,1,16600.141633401425,0.29546914573134264
21700748,11565,ORL,HOU,1/30/2018,1,1,49,21,10089.815899998572,0.12755591007362113
21700752,9651,POR,LAC,1/30/2018,1,1,52,2,14179.24373735106,0.46919943398104447
21700749,2754,SAC,NOP,1/30/2018,1,2,42,12,11009.878370836748,2.997777186215232
21700760,6106,DAL,PHX,1/31/2018,1,0,33,1,8974.918572146882,0.4698523701517986
21700754,11049,LAL,ORL,1/31/2018,1,0,33,5,15606.314116391604,0.41246394392176705
21700753,8286,MEM,IND,1/31/2018,1,1,46,10,8926.445244587627,0.07729245046918017
21700757,32065,MIA,CLE,1/31/2018,1,3,58,0,29682.7902559894,0.07429314654640888
21700758,15087,NYK,BOS,1/31/2018,1,3,59,13,24331.873867079445,0.612770853521538
21700764,24878,HOU,SAS,2/1/2018,2,2,70,2,20901.0318387186,0.1598588375786397
21700761,23452,MEM,DET,2/1/2018,2,1,41,5,7862.126688819966,0.6647566651535065
21700765,22271,OKC,DEN,2/1/2018,2,2,56,4,17343.589836954856,0.22124781837569682
21700767,16440,ATL,BOS,2/2/2018,2,2,52,22,11008.726068841012,0.3303694605327852
21700768,16835,LAL,BKN,2/2/2018,2,0,38,0,14763.202797356422,0.12306487690190544
21700772,21200,NOP,OKC,2/2/2018,2,4,57,3,21019.88787468707,0.0084958549675911
21700771,17222,NYK,MIL,2/2/2018,2,2,50,4,15124.482128382944,0.12179293180914272
21700769,7853,POR,TOR,2/2/2018,2,3,63,5,13648.149803878328,0.7379536233131706
21700773,4275,UTA,PHX,2/2/2018,2,0,40,4,8454.915821343177,0.977758086863901
21700775,16452,CHI,LAC,2/3/2018,2,0,43,7,13600.549082888441,0.1733194090148042
21700783,6038,DAL,SAC,2/3/2018,2,0,32,0,8167.593294832389,0.35269845889903756
21700779,38865,HOU,CLE,2/3/2018,2,3,67,7,36910.93306203017,0.05027832080200258
21700776,17851,MIA,DET,2/3/2018,2,2,53,5,10152.874905210845,0.43124335302163214
21700780,8118,NOP,MIN,2/3/2018,2,4,61,5,13698.920153580357,0.6874747663932442
21700777,17194,PHI,IND,2/3/2018,2,2,54,4,14139.603954161996,0.177643133990811
21700781,10815,UTA,SAS,2/3/2018,2,1,57,11,13664.638530936696,0.26348946194514067
21700778,5368,WAS,ORL,2/3/2018,2,2,44,14,10074.220498881086,0.8767176786291144
21700786,9779,ATL,NYK,2/4/2018,2,1,38,8,12328.174143511736,0.2606784071491703
21700789,8191,CHA,PHX,2/4/2018,2,1,40,4,8562.707140576715,0.04537994635291352
21700788,29793,LAL,OKC,2/4/2018,2,2,50,10,29681.211705510264,0.003752166431367622
21700787,5570,MEM,TOR,2/4/2018,2,2,53,17,7006.56159550829,0.2579105198399085
21700784,24318,POR,BOS,2/4/2018,2,3,67,9,18721.466548490127,0.23013954484373192
21700794,6658,CHA,DEN,2/5/2018,2,1,51,5,8840.925337182234,0.3278650251099781
21700795,7448,CHI,SAC,2/5/2018,2,0,34,2,10587.69653419925,0.4215489439043033
21700796,9651,DAL,LAC,2/5/2018,2,0,43,9,10491.77723753486,0.08711814708681583
21700792,10548,ORL,MIA,2/5/2018,2,1,44,14,9500.768689418801,0.09928245265274925
21700790,13470,POR,DET,2/5/2018,2,2,54,4,10720.299387136169,0.20413516056895556
21700793,8949,UTA,NOP,2/5/2018,2,2,52,4,10580.040279768096,0.18225950159437884
21700791,9064,WAS,IND,2/5/2018,2,3,60,0,11066.038375365992,0.2208780202301403
21700798,22178,BOS,TOR,2/6/2018,2,4,75,3,20486.211745419987,0.07628227317972824
21700797,32463,CLE,ORL,2/6/2018,2,2,46,14,22822.286740166946,0.29697542617235173
21700800,10731,HOU,BKN,2/6/2018,2,1,57,19,9544.726397837707,0.11054641712443325
21700799,2049,MEM,ATL,2/6/2018,2,0,34,2,7683.945436075625,2.7500953811984505
21700801,9507,MIL,NYK,2/6/2018,2,2,52,6,15124.482128382944,0.5908785240752019
21700803,44871,OKC,GSW,2/6/2018,2,6,71,11,47706.81129733712,0.06319919986933915
21700804,10269,PHX,LAL,2/6/2018,2,0,39,3,14002.126885439839,0.363533633794901
21700802,15489,WAS,PHI,2/6/2018,2,3,56,6,16071.881448144957,0.03763196127219041
21700805,12957,BKN,DET,2/7/2018,2,1,45,7,9009.482957343238,0.30466288821924536
21700806,16875,HOU,MIA,2/7/2018,2,2,68,10,15365.779999414914,0.08943525929393105
21700807,41846,MIN,CLE,2/7/2018,2,4,64,4,31245.28266803919,0.2533268970023612
21700810,10181,SAS,PHX,2/7/2018,2,1,52,16,8965.027870653406,0.1194354316222958
21700811,9825,ATL,ORL,2/8/2018,2,0,34,0,8427.054110761264,0.1422845688792606
21700813,37408,BOS,WAS,2/8/2018,2,4,70,8,18800.729238340155,0.4974142098390677
21700815,22996,DAL,GSW,2/8/2018,2,4,58,24,16153.569554260277,0.29754872350581507
21700812,11064,NYK,TOR,2/8/2018,2,3,60,14,16059.107025767556,0.45147388157696644
21700816,23557,OKC,LAL,2/8/2018,2,2,53,9,29681.211705510264,0.25997417776076176
21700824,9290,CHA,UTA,2/9/2018,2,1,49,3,9135.990398165535,0.016577998044614076
21700819,43539,CLE,ATL,2/9/2018,2,2,48,14,23836.016791913735,0.45253642040667597
21700823,10491,DEN,HOU,2/9/2018,2,1,69,11,13352.58955009274,0.2727661376506281
21700820,24735,IND,BOS,2/9/2018,2,3,70,10,16540.369983269546,0.33129694832142526
21700822,15789,MIN,CHI,2/9/2018,2,2,52,16,10185.712568137618,0.354885517250135
21700818,15705,NOP,PHI,2/9/2018,2,3,54,2,15963.065730876684,0.016432074554389303
21700825,7132,POR,SAC,2/9/2018,2,1,47,13,9993.325477543745,0.4011953838395605
21700832,7691,DEN,PHX,2/10/2018,2,0,47,11,8181.847424408976,0.0638210147456736
21700828,19606,LAC,PHI,2/10/2018,2,1,55,1,16471.945298935345,0.15985181582498495
21700827,10039,MIL,ORL,2/10/2018,2,1,48,12,10338.500073849436,0.029833656126052033
21700826,21968,NOP,BKN,2/10/2018,2,2,47,9,10455.12799647893,0.5240746542025251
21700831,33461,SAS,GSW,2/10/2018,2,5,77,7,36373.21012745703,0.08703296755796391
21700829,8208,WAS,CHI,2/10/2018,2,2,50,12,13270.224525574878,0.6167427540905066
21700837,12557,DAL,HOU,2/11/2018,2,1,59,23,9282.278643525216,0.2607885128991625
21700834,16538,DET,ATL,2/11/2018,2,1,44,10,9005.463558047735,0.4554684025850928
21700839,11886,MEM,OKC,2/11/2018,2,2,49,13,15455.359387242703,0.3002994604781005
21700836,12385,NYK,IND,2/11/2018,2,2,54,8,12965.968286767467,0.04690902598041723
21700838,9215,SAC,MIN,2/11/2018,2,2,51,17,7702.9664565397825,0.16408394394576425
21700833,15139,TOR,CHA,2/11/2018,2,3,61,15,11755.104774978694,0.22352171378699426
21700840,10869,UTA,POR,2/11/2018,2,1,58,4,10607.252589221032,0.024082014056395953
21700843,6630,LAC,BKN,2/12/2018,2,0,47,9,10788.42243431083,0.6272130368492957
21700841,13345,NOP,DET,2/12/2018,2,3,56,2,10692.797062486401,0.19874132165706998
21700842,16395,NYK,PHI,2/12/2018,2,2,51,5,18831.26536315141,0.14859807033555422
21700846,19267,PHX,GSW,2/12/2018,2,4,61,25,15753.998933700057,0.1823325409404652
21700848,6436,ATL,MIL,2/13/2018,2,1,49,13,10797.719972984349,0.6777066458956416
21700850,55244,CLE,OKC,2/13/2018,2,4,65,1,47943.36567641302,0.13215252920836615
21700849,18195,HOU,MIN,2/13/2018,2,3,77,7,17865.798193655253,0.018092981937056704
21700847,20590,MIA,TOR,2/13/2018,2,3,69,9,12925.754462849172,0.3722314491088309
21700851,4306,SAC,DAL,2/13/2018,2,0,35,1,8167.593294832389,0.8967936123623755
21700852,12524,SAS,DEN,2/13/2018,2,1,65,5,13223.311731572368,0.05583773008402814
21700854,4777,CHA,ORL,2/14/2018,2,1,41,5,8640.31045212484,0.8087315160403685
21700864,32728,GSW,POR,2/14/2018,2,5,75,13,28234.909136400092,0.1372858367025149
21700856,6284,IND,BKN,2/14/2018,2,1,51,13,9260.838215703096,0.4737170935237262
21700858,21499,LAC,BOS,2/14/2018,2,2,69,11,19268.720006006373,0.10373877826846024
21700862,13676,LAL,NOP,2/14/2018,2,2,53,7,17521.530619667694,0.2811882582383514
21700855,21135,MIA,PHI,2/14/2018,2,2,59,1,15157.026596702535,0.28284709738809866
21700861,11375,OKC,MEM,2/14/2018,2,2,50,14,15455.359387242705,0.3587129131641938
21700863,7423,PHX,UTA,2/14/2018,2,0,47,11,8454.915821343177,0.13901600718620188
21700860,7181,SAC,HOU,2/14/2018,2,1,61,25,9099.731382722885,0.2671955692414545
21700859,5527,TOR,CHI,2/14/2018,2,2,60,20,10121.928690407305,0.8313603565057545
21700857,7010,WAS,NYK,2/14/2018,2,3,55,9,14737.860115522897,1.1024051520004132
21700865,17379,DEN,MIL,2/15/2018,2,1,63,1,10578.54434256794,0.39130304720824327
21700866,24710,LAL,MIN,2/15/2018,2,2,58,12,19343.611709030247,0.2171747588413498
21700868,10514,NYK,ORL,2/22/2018,2,1,41,5,11803.865039287359,0.12268071516904687
21700869,38706,WAS,CLE,2/22/2018,2,4,67,1,28495.045340948793,0.26380805712424965
21700874,4171,ATL,IND,2/23/2018,2,1,51,15,9256.706679323463,1.2193015294470062
21700873,24013,BOS,DET,2/23/2018,2,3,68,12,16091.43557002575,0.32988649606355935
21700875,5677,CHA,WAS,2/23/2018,2,3,59,9,10787.965329515004,0.9002933467526869
21700883,17370,DAL,LAL,2/23/2018,2,0,41,5,14357.264558885405,0.17344475769226225
21700881,3875,LAC,PHX,2/23/2018,2,0,48,12,10232.255283114837,1.6405820085457643
21700879,14593,MIA,NOP,2/23/2018,2,3,61,1,11781.98651008051,0.1926275262056802
21700876,21807,MIL,TOR,2/23/2018,2,3,73,9,14065.484366286651,0.35500140476513725
21700877,19948,MIN,HOU,2/23/2018,2,3,80,8,17865.798193655253,0.10438148217088163
21700882,7404,POR,UTA,2/23/2018,2,1,62,2,10607.252589221032,0.43263811307685474
21700880,11946,SAS,DEN,2/23/2018,2,1,67,3,13223.311731572368,0.10692380140401544
21700890,8407,DAL,UTA,2/24/2018,2,0,48,12,8669.35889549445,0.031207195848037328
21700891,18324,LAL,SAC,2/24/2018,2,0,42,6,14074.911548542723,0.23188651230393348
21700885,7630,MEM,MIA,2/24/2018,2,1,48,12,8662.978456142246,0.13538380814446208
21700887,51621,OKC,GSW,2/24/2018,2,6,79,11,47706.81129733712,0.07582551098705725
21700892,9352,DET,CHA,2/25/2018,2,2,54,2,9233.357218801597,0.012686353849273213
21700896,15462,HOU,DEN,2/25/2018,2,1,78,12,13352.589550092738,0.13642545918427512
21700893,22079,NOP,MIL,2/25/2018,2,3,65,1,12820.864541226072,0.41931860404791554
21700895,14497,PHI,WAS,2/25/2018,2,3,66,2,16071.881448144957,0.10863498986997014
21700901,6155,DET,TOR,2/26/2018,2,3,69,13,11730.829027220612,0.9059023602308062
21700900,23976,GSW,NYK,2/26/2018,2,5,70,22,23255.840823845305,0.030036669008787754
21700905,18646,HOU,UTA,2/26/2018,2,1,77,15,13798.230984628235,0.259989757340543
21700904,6305,IND,DAL,2/26/2018,2,1,52,16,6304.337499623451,0.00010507539675644095
21700898,10739,MEM,BOS,2/26/2018,2,2,60,24,9611.054275867433,0.1050326589191328
21700903,13794,ORL,OKC,2/26/2018,2,2,52,16,11865.025026368776,0.13984159588453127
21700902,8506,PHX,NOP,2/26/2018,2,2,51,15,9916.142914220922,0.16578214368926897
21700908,33165,BKN,CLE,2/27/2018,2,2,55,15,23846.65549679366,0.2809692297062065
21700912,11474,LAC,DEN,2/27/2018,2,0,64,2,10564.720187652463,0.07924697684744089
21700909,22250,PHI,MIA,2/27/2018,2,2,63,1,15157.026596702533,0.31878532149651534
21700911,5775,SAC,POR,2/27/2018,2,1,52,16,6995.327834280622,0.21131217909621153
21700910,12865,WAS,MIL,2/27/2018,2,3,68,2,12908.260759131408,0.0033626707447654974
21700916,11461,CHA,BOS,2/28/2018,2,3,71,15,16124.735145874729,0.4069221835681641
21700921,15406,HOU,LAC,2/28/2018,2,1,79,15,16698.80870176087,0.0839159224822063
21700915,5059,IND,ATL,2/28/2018,2,1,52,16,6479.694675526423,0.28082519777158005
21700913,10922,MIL,DET,2/28/2018,2,2,61,5,11048.105831079609,0.011546038370226042
21700920,14099,NOP,SAS,2/28/2018,2,3,70,2,16026.239812096916,0.13669336918199274
21700919,20513,OKC,DAL,2/28/2018,2,2,54,16,12056.69004814942,0.4122415030395642
21700918,3007,PHX,MEM,2/28/2018,2,0,36,0,7291.073738747341,1.4247002789316066
21700914,9274,TOR,ORL,2/28/2018,2,2,60,24,7684.160980441016,0.17142969803310154
21700925,12721,MIN,POR,3/1/2018,3,3,73,3,12747.869996370213,0.002112255040500975
21700923,42108,PHI,CLE,3/1/2018,3,3,68,4,33794.81921025455,0.19742521111773176
21700927,20459,CHA,PHI,3/2/2018,3,2,61,5,12794.411575599008,0.3746316254167355
21700930,5753,DAL,CHI,3/2/2018,3,0,39,1,10024.511438708612,0.7424841715120133
21700931,4301,DEN,MEM,3/2/2018,3,0,51,15,6987.371347364409,0.6245922686269262
21700926,11327,DET,ORL,3/2/2018,3,1,47,11,8003.265969388992,0.2934346279342287
21700928,28136,GSW,ATL,3/2/2018,3,4,67,29,15410.591036367645,0.4522820928217357
21700932,8428,IND,MIL,3/2/2018,3,2,67,1,10540.809311636523,0.2506892870949838
21700934,14189,MIN,UTA,3/2/2018,3,2,69,7,10841.479350015532,0.2359236485999343
21700935,6421,NYK,LAC,3/2/2018,3,1,56,8,14020.009345409211,1.18346197561271
21700933,20425,OKC,PHX,3/2/2018,3,2,55,17,10914.054141933138,0.46565218399348157
21700938,10298,DET,MIA,3/3/2018,3,2,61,3,9423.771282142376,0.0848930586383399
21700936,9607,MEM,ORL,3/3/2018,3,0,37,1,6828.816598144956,0.28918324157958203
21700941,21211,OKC,POR,3/3/2018,3,3,73,1,19560.578130295584,0.07780971522815597
21700942,5374,UTA,SAC,3/3/2018,3,0,51,13,7888.540423688592,0.46790852692381696
21700944,11155,CHA,TOR,3/4/2018,3,3,72,16,7637.658681100718,0.31531522356784236
21700945,11659,IND,WAS,3/4/2018,3,3,71,1,10271.35817415982,0.11901894037569095
21700946,7203,NOP,DAL,3/4/2018,3,2,54,16,6606.237965272686,0.08284909547790006
21700949,6270,NYK,SAC,3/4/2018,3,1,43,5,10914.236142317946,0.7407075187109963
21700947,20203,PHI,MIL,3/4/2018,3,2,67,1,15309.059292731908,0.24223831645142263
21700943,13480,PHX,ATL,3/4/2018,3,0,38,0,7751.633445142138,0.4249530085206129
21700953,12671,BOS,CHI,3/5/2018,3,2,65,23,12887.39265192484,0.017077788013956263
21700950,26226,DET,CLE,3/5/2018,3,3,65,7,22637.327294825536,0.13683644875979806
21700954,11610,MEM,SAS,3/5/2018,3,1,54,18,7656.214498066369,0.34055000016654874
21700951,15351,MIL,IND,3/5/2018,3,2,70,2,10540.809311636523,0.31334705806549906
21700955,7352,ORL,UTA,3/5/2018,3,0,53,13,7918.870603361409,0.07710427140389131
21700952,6596,PHX,MIA,3/5/2018,3,1,52,14,8739.29078412018,0.3249379599939629
21700956,25250,POR,LAL,3/5/2018,3,1,65,9,16305.094998204344,0.35425366343745174
21700958,6465,ATL,TOR,3/6/2018,3,2,65,25,7449.14934964322,0.15222727759369226
21700963,19913,BKN,GSW,3/6/2018,3,4,69,29,15417.469229628388,0.22575858837802498
21700960,37136,HOU,OKC,3/6/2018,3,3,86,12,25444.984265667117,0.3148162358448105
21700959,16695,MIA,WAS,3/6/2018,3,3,70,2,11010.439156195245,0.3404948094522165
21700964,11310,NOP,LAC,3/6/2018,3,2,70,2,11884.614571159083,0.05080588604412763
21700957,13447,PHI,CHA,3/6/2018,3,2,62,6,12794.41157559901,0.04853041008410726
